"gene","Genotype.statistic","Diet.statistic","Genotype:Diet.statistic","Genotype.p.value","Diet.p.value","Genotype:Diet.p.value","Genotype.p.adj","Diet.p.adj","Genotype:Diet.p.adj"
"Agap3",0.157256702101794,41.3969859641828,0.0388650133293055,0.69169940554327,1.27272676060787e-10,0.843718476653244,0.817551636514394,9.26105694806533e-10,0.927146078173003
"Tcea1",0.857773096718065,36.3910551850887,0.0387373023338699,0.354374615264005,1.64489939528424e-09,0.843972155545403,0.537233518131827,1.07717832298748e-08,0.927171757453106
"Inha",2.59227606349984,4.00650288189931,0.0388002848968233,0.10740285153733,0.0453395365577664,0.843846995853638,0.237569796470554,0.0932799996409496,0.927171757453106
"Mllt10",8.79526658573859,11.7876131114206,0.0387797183901648,0.00302395761639027,0.000597557160957331,0.843887854247652,0.0132250922044358,0.00196617551346463,0.927171757453106
"Dennd6a",1.00142872098778,7.89100956008777,0.0387383462110583,0.316978034955459,0.00497328271878988,0.843970080279348,0.506097928980826,0.013473211914649,0.927171757453106
"Chadl",1.13315690257182,6.60557438083671,0.0386724376805853,0.287116753854374,0.0101736947274049,0.844101165872805,0.476612721241917,0.025506306429301,0.92725022675829
"Fank1",0.19239551079165,6.92342456313751,0.0385635923224211,0.660935371639708,0.00851439105421686,0.844317902871496,0.795607052330683,0.0218427973786927,0.927425047062736
"Zfp607a",26.1031100099206,3.92845664958508,0.0384414126136023,3.26855793853325e-07,0.0474901565787796,0.844561570500243,3.59273641530382e-06,0.0970382033405843,0.927566155351617
"Nap1l3",0.0779570700903323,0.70343617996922,0.0384426148063438,0.780088352971567,0.401642245245856,0.844559170964286,0.874470083390264,0.527024533506684,0.927566155351617
"Fcer1a",0.0769870741440245,0.141727613778661,0.0383909261704166,0.781425810816784,0.70657381974532,0.8446623749279,0.874696514345354,0.789259032974395,0.92759597633129
"Tspan32",0.514611222635022,1.62745361943634,0.0383701235623625,0.473158465873782,0.202071506292103,0.844703930753403,0.646358226668265,0.317337579187728,0.92759597633129
"Gpr61",0.145536583381992,0.364975647446671,0.0383143912202607,0.702842128931926,0.545763141893171,0.844815320796705,0.825552613865506,0.657975037459036,0.927655036535244
"Mettl4",0.0241251472354902,0.0646304153080162,0.0382562461241713,0.876568586931342,0.799324443375988,0.844931622813112,0.931278218338418,0.85861660407468,0.927719481941875
"Diaph3",0.0798560962834747,0.0508948082931892,0.0381936904215121,0.777495656723988,0.821515964982813,0.845056849455325,0.873204949102132,0.87533061497507,0.927793716968644
"Serpinb1c",3.95100451895702,3.21563351527757,0.0381607206254337,0.0468580020186713,0.0729541556977025,0.845122892628866,0.127825581315715,0.138994411878857,0.927802968366691
"Ttll7",7.78516010571236,3.16846259548389,0.0380965989537538,0.00527306217987672,0.0750893673966867,0.845251422294601,0.0213615396937245,0.142137543574568,0.927825093414864
"Svop",1.79657378315602,0.00315069336574162,0.0380695203306233,0.180143594937284,0.95523802014161,0.845305734175556,0.3441514188249,0.970424442517213,0.927825093414864
"Arhgap5",17.2008329985049,0.26263033999529,0.0380644527594875,3.37777673161757e-05,0.608324879229557,0.845315900483728,0.000250079718203392,0.711804645417349,0.927825093414864
"Selenom",5.1837348383826,202.763899240323,0.0379917603558602,0.0228105470483858,9.05269028790402e-46,0.845461809738014,0.0718119724575085,2.86959589972674e-44,0.927829964001757
"Fbll1",2.48942068296668,0.020987028141542,0.0379996257971685,0.11463087312355,0.884815866049003,0.845446015122534,0.249878924477481,0.921600033390795,0.927829964001757
"Zfp35",0.531396907247435,3.81698695435687,0.0379761343988349,0.466029319846119,0.0507503303732978,0.845493193303222,0.639876375979029,0.102577202209265,0.927829964001757
"Rbms1",1.9774171669191,0.161555048843583,0.0374872398481143,0.159679435358539,0.687733446070315,0.84647850786224,0.317956961491104,0.774716452051087,0.928847932681816
"Ap4m1",0.898988297634093,13.083759580208,0.0374275804637436,0.343065421099774,0.00029865360050469,0.84659920027514,0.525831189412684,0.00104386880906328,0.928917070184694
"Kiz",2.70302629708825,1.099699317595,0.0373818661406629,0.100174829079108,0.294345695979778,0.846691749028368,0.225547437452584,0.425785909303124,0.928955320201936
"Rbm17",19.9588566950299,9.08640423001181,0.0372611270919341,7.95919302858156e-06,0.002578629285993,0.846936468161211,6.65110977370259e-05,0.00748983899573329,0.929160508706907
"Nfe2",0.0355012139739003,2.83029150023548,0.0371282367538541,0.850551309160885,0.0925183153728363,0.847206291960593,0.916394201218903,0.168983792877197,0.929393209308633
"Tex38",2.04474639274697,2.10655919907491,0.0368115712348705,0.152749193642815,0.146685601783284,0.847851282793656,0.307888379675836,0.246255029766078,0.929529079164844
"Azin2",0.0986314943282304,6.4204260902587,0.0369692077540002,0.753481630310589,0.0112896276235045,0.847529847438546,0.858448754272775,0.0279429562897776,0.929529079164844
"Lsm14a",0.00125512263634732,9.92878264909661,0.0369952882321146,0.971739068501114,0.00162971504080302,0.847476735503056,0.985571217489037,0.00494224129982129,0.929529079164844
"Nup133",2.3949638837731,4.76024728862253,0.0368478023895065,0.121743536092123,0.0291368083696513,0.847777341076692,0.260973929937627,0.0638260678821696,0.929529079164844
"Pigs",3.93316725362393,34.6160348972939,0.0367275827837993,0.0473573501482536,4.0845618799408e-09,0.848022834379353,0.128947482150377,2.59053564209085e-08,0.929529079164844
"Aatf",1.70067965530574,24.0120047941737,0.0370059107140353,0.192215218565123,9.65405566985247e-07,0.847455108772867,0.359828140496882,4.88098142705288e-06,0.929529079164844
"Skap1",4.80993785503893,2.04951200716771,0.0367701648497853,0.0283083736962557,0.152271749140507,0.847935832499817,0.0854451249542278,0.253561522328864,0.929529079164844
"Stac2",0.00467615758639384,2.71318566686458,0.0369014405513481,0.945481936345864,0.0995389235392285,0.847667943745289,0.97142191163003,0.179152261736023,0.929529079164844
"Scn8a",0.23222973310672,0.799566896989809,0.0367538787796067,0.629881078447106,0.371234435683303,0.847969101339951,0.772719460458858,0.496923368063859,0.929529079164844
"Tvp23a",2.34688702251626,3.69988733581458,0.0369497157238847,0.125550435977698,0.0544313531584473,0.847569554928316,0.267001937473437,0.108720922836824,0.929529079164844
"Def6",3.33096019108609,2.2711739208407,0.0368435681489276,0.0680031665160968,0.131816978539082,0.84778598050674,0.170489645089321,0.225861758396983,0.929529079164844
"Xiap",7.67545424671167,8.72339538045391,0.0367644315382462,0.00560324156487188,0.00314544563769463,0.847947543516155,0.0224953874143934,0.00896162616839997,0.929529079164844
"Irf1",108.281372158982,166.758380844689,0.0366834964976683,2.73536923552209e-25,5.49713154004911e-38,0.848112964726475,1.76898195982379e-23,1.41180716410544e-36,0.929564597807679
"Arl4c",1.27609412029208,0.0531939207781857,0.0366526641371418,0.25864106756479,0.817598517715683,0.848176032013368,0.442838608293015,0.872542178459517,0.929570451474257
"Yipf7",1.13531325159091,1.10528172705812,0.0364782784682752,0.286658643475964,0.293123528553951,0.8485332548809,0.476079221936206,0.424704713002004,0.929772115088945
"Klhl42",7.37689347024939,3.82624112725822,0.0365060885486678,0.00661280947876058,0.0504708787082534,0.84847622769059,0.0259090197169055,0.102106867285425,0.929772115088945
"Kcnk4",0.133165820506067,4.83330969445603,0.0364796644863763,0.715176067894086,0.0279272366094363,0.848530412186813,0.832913398067413,0.0615369856488441,0.929772115088945
"Tmem52b",0.315801892687966,0.830868027289247,0.0364004820042768,0.574148300360619,0.362033436412531,0.848692903638969,0.729083674844811,0.487565813042652,0.929780181126854
"Gcat",3.29113587666126,2.11478677937818,0.0364318246767624,0.0696708883425112,0.145899205881296,0.8486285630313,0.173455521796453,0.245216043451258,0.929780181126854
"Ip6k3",0.0724259583599264,0.79190727776331,0.0363902886625755,0.787839769621596,0.373535512507206,0.848713834837212,0.879137767483862,0.499214438972155,0.929780181126854
"Zfp937",0.00841391752637665,2.23315384803669,0.0363019600959865,0.926915605699407,0.135094801839134,0.848895337740355,0.961053505799855,0.230594826586344,0.92982438617654
"Cadps2",0.393533949912638,16.3772376415035,0.0360814976083826,0.53045531557564,5.21141709728258e-05,0.849349358225457,0.694538149017171,0.000205735350619126,0.92982438617654
"Prss2",0.322721499511999,0.0412125045157391,0.036188791277935,0.569983537486301,0.839130501215969,0.849128218632754,0.726641717571749,0.888263151333439,0.92982438617654
"Alox5",0.890150761402929,1.60813392518834,0.0360409686575306,0.345448683172653,0.204770150106817,0.84943297979682,0.528126853235473,0.320448369987373,0.92982438617654
"Bean1",2.91204458936504,8.0102157327787,0.0362694628110592,0.0879370046247036,0.00465639310352816,0.848962172709602,0.206650444669227,0.0126958852262299,0.92982438617654
"Nherf4",0.883377052200977,3.9993462501787,0.0362433448287169,0.347290575201832,0.0455323988216091,0.849015910291181,0.530179804841109,0.0936050323278911,0.92982438617654
"Pemt",0.0414072075157764,0.327456007290065,0.0362909792988733,0.838756149729628,0.567167837294653,0.848917917734438,0.909170730882173,0.677680766042576,0.92982438617654
"Fam117a",41.12061988274,457.722904438564,0.0361682068433469,1.46555760000904e-10,2.41710233394192e-100,0.849170618201645,2.66364266737534e-09,1.92686133086469e-98,0.92982438617654
"Slc7a15",3.32878323012665,3.19977766074965,0.0360438847841204,0.0680932187526917,0.0736645131851663,0.849426961457406,0.170641053509251,0.140049546141763,0.92982438617654
"Cspg4b",0.0887932093465478,1.42424776250668,0.036179095059483,0.765720303256136,0.232720692878839,0.849148189228957,0.865733578749447,0.354742646481252,0.92982438617654
"Drgx",0.0785097214026365,0.0377514490033576,0.0360680702121051,0.779330349789275,0.845945200213526,0.849377056979143,0.87397847006654,0.893438417986384,0.92982438617654
"Fam204a",0.268636805058035,39.1049953868087,0.0360330724291789,0.604253835508906,4.10349642783878e-10,0.849449277400446,0.753002593499452,2.84576240213126e-09,0.92982438617654
"Smarca1",0.0106521645235613,5.48777379227185,0.0360061610295471,0.917797950270669,0.0191603727894968,0.849504835709449,0.954738793938795,0.0443367557162333,0.92982438617654
"Mmp25",6.02767077949039,4.21842965527686,0.0359106531675196,0.0140923716093346,0.0400010673678167,0.849702184541477,0.0484581379511242,0.0838174610050685,0.929977181925604
"Anp32a",1.4632987881867,80.0034511099322,0.0358277201024464,0.22642131714967,4.08022964931281e-19,0.849873770586029,0.403530179699722,5.02559088643076e-18,0.930101762114097
"Kctd3",2.29733364114146,11.2830967739203,0.0357663300498531,0.129613254939851,0.000783726806532515,0.85000091731309,0.272743677136954,0.00252306132858718,0.930145313431038
"Myl4",0.598792122115368,1.76549743645301,0.0357527349695077,0.439049070322379,0.183956553319122,0.850029089762849,0.615586171475948,0.294312208454826,0.930145313431038
"Tbck",0.134395282539831,1.94510373294939,0.0356161921739282,0.713921851144328,0.163132066678843,0.850312349245887,0.832400519077338,0.267343341108223,0.930392047285895
"Il18r1",3.18791284703932,2.67969944629747,0.0353926691857007,0.0742009233164231,0.101651787767828,0.85077726644789,0.182013121797734,0.182404584179333,0.930394996374219
"Rnf13",0.0389719639593775,16.0844321901944,0.035468068770468,0.843506368079306,6.08161041272596e-05,0.850620269427921,0.912031642876498,0.00023787265600225,0.930394996374219
"Cit",0.00199774316248171,0.0734894681123801,0.0354709873765773,0.964350004953967,0.78632526795274,0.85061419578147,0.981317146004491,0.849754767454733,0.930394996374219
"Anapc10",0.35338260521348,0.0223411934259788,0.0353938732306571,0.552211751116215,0.881184627728295,0.850774758025686,0.712075176587804,0.919142120761026,0.930394996374219
"Dapk1",55.8144319748888,92.6334278112623,0.035399043090195,8.31588697632813e-14,7.07583320210657e-22,0.850763988007577,2.24682429496329e-12,9.96869134326527e-21,0.930394996374219
"Sncg",2.53868638311992,2.280383146856,0.0354366645370812,0.111104126143508,0.131036451517299,0.85068563830784,0.243747921429007,0.224715652692553,0.930394996374219
"Ndufa2",0.00135327811512159,64.7594184361634,0.0354593086625281,0.970655290355585,8.96625246086657e-16,0.85063850084804,0.985023118900365,9.04658918404351e-15,0.930394996374219
"Tceal1",1.6754323930706,0.111502548303456,0.0355752347149694,0.195548520585138,0.73844370380226,0.85039742552662,0.364163042324792,0.8133777492521,0.930394996374219
"Wdr45",16.5016046252476,9.2697245527888,0.0353303787241021,4.88077971559553e-05,0.00233297636138715,0.850907098309814,0.000349311981156599,0.00684671375021273,0.93047378813547
"Alkal1",4.85425125608348,3.18906966308842,0.0352108823917753,0.0275902669655585,0.0741484394367021,0.851156496352823,0.083669692833595,0.140819945777711,0.930683306903613
"Hspb9",2.07888966531628,0.0330900402894103,0.0349085039050177,0.14936557836807,0.855657939768078,0.851789547197066,0.302849900335057,0.899764387241375,0.931312267688373
"Klk1b16",0.490002542730706,3.69858741412895,0.0348229908076681,0.483934905269307,0.0544737684794187,0.851969089203042,0.655573633343288,0.108792148558115,0.931396808357588
"Ncln",9.30516720429324,28.5524006342403,0.0348165844693875,0.00228829358014101,9.22677855369822e-08,0.851982549034793,0.0104415957837945,5.18237931810961e-07,0.931396808357588
"Heatr3",0.0389582921397151,15.9169718463618,0.0347307946330436,0.843533465683547,6.64354576818936e-05,0.852162918646584,0.912031642876498,0.00025859564299046,0.931433844056332
"Nphp3",7.9658336917127,0.00802775223101865,0.034717945289963,0.00477189904842489,0.928607855264009,0.852189953703157,0.019617536476075,0.952193685840159,0.931433844056332
"Nf1",12.9995180326244,0.501437232200002,0.0347700918385188,0.000312384039915123,0.478878148128674,0.852080269306107,0.00182987275182002,0.599314122897026,0.931433844056332
"Nap1l2",0.0693648462538539,1.21857939536517,0.0346108322768214,0.792266728097387,0.269653875103374,0.852415521534452,0.881616413693057,0.397604280815825,0.931617153744352
"Oprm1",3.30572470168803,0.0860367516403321,0.0345601907619363,0.0690549281913254,0.769280664490993,0.85252229253541,0.172455258787983,0.837114754213731,0.931670612602491
"Fsbp",3.18665906050038,0.0124277785251017,0.0344922019101114,0.0742578517231196,0.911236966835446,0.852665765466588,0.182116080764148,0.940678817677491,0.931755647965442
"Stard5",23.4615412081842,4.76489796700108,0.0344580480262508,1.28458794806962e-06,0.0290582129927651,0.85273789362687,1.27218448510241e-05,0.0636891797771195,0.931755647965442
"Galnt2",6.74323320397133,23.3005079953906,0.0344411040625115,0.00941778056924398,1.39660901596788e-06,0.852773690598937,0.0345927282177317,6.91774684224264e-06,0.931755647965442
"Atic",6.78250971852121,48.594689446316,0.0343571318218074,0.00921283912945142,3.2524796046674e-12,0.852951230652182,0.0339405967745496,2.62793171469941e-11,0.931756688065351
"Ninj2",0.0451745558484708,4.02389432403002,0.0343223426320934,0.831685705501537,0.044874436445208,0.853024850160638,0.905519602142748,0.0925122327585692,0.931756688065351
"Ric8a",12.251099614596,27.2095726315967,0.0344060602835387,0.000466069881612119,1.84504927810299e-07,0.852847755385859,0.00259962705355038,1.01126033101744e-06,0.931756688065351
"Pxylp1",10.8068666171793,99.0057269339048,0.0343038713442248,0.00101311350380098,2.87767003280159e-23,0.853063954054988,0.0051173672370474,4.23575142031116e-22,0.931756688065351
"Cdkal1",0.00144169601217561,1.80483846236058,0.0343254130789348,0.969712269176382,0.179145000129722,0.853018351050117,0.984631860177015,0.288189004704188,0.931756688065351
"Nfyb",14.3153357379935,36.5288163728183,0.034244396306128,0.00015508369459768,1.53286613728907e-09,0.853189937315041,0.000984356615729774,1.00873491658218e-08,0.931831087939779
"Fhip2b",2.046021013994,13.0581182836121,0.0341931281143367,0.152621329393966,0.000302767165549613,0.853298627223676,0.3076691621471,0.00105652877791836,0.93188659167059
"Selp",0.0084459741696239,3.95496595893721,0.0341654346601899,0.926776904743744,0.0467478582421519,0.853357373127078,0.960971570965133,0.0957249187784044,0.931887547773317
"Pip4k2a",4.71424404673999,0.984310255206888,0.0340321288640047,0.0299262868528092,0.32114986238795,0.853640498771942,0.089374396983896,0.447652374120497,0.93194392893048
"Reep6",0.876907598723186,87.1462964677529,0.0341073242783527,0.34906219496978,1.11812680234232e-20,0.853480722308234,0.531984528260304,1.48680395525337e-19,0.93194392893048
"Zfpm2",0.0329604774278728,4.1741040509371,0.0340397174781977,0.855937702686111,0.0410602915587961,0.853624366083293,0.9194906488562,0.0856690690556225,0.93194392893048
"Ndp",0.28890562429646,0.0458520110071542,0.0340569258628614,0.590929102626035,0.830447378877544,0.853587789544429,0.742353845269673,0.882004649352911,0.93194392893048
"Card19",0.00423492202244783,5.42435953447101,0.0339790233262954,0.948113965196684,0.0198683478894078,0.853753448297586,0.972746575623786,0.0457514666184947,0.932004052466683
"Rdh1",105.208392654362,91.7934867482963,0.0338627445497047,1.27823263393412e-24,1.07943915413448e-21,0.854001079327173,7.97805430396942e-23,1.51149640861109e-20,0.932036056762843
"Eci3",42.7844913550349,8.36811742833099,0.0338565498223277,6.27023553123211e-11,0.00382302936103208,0.854014284141821,1.22091418088792e-09,0.0106582828602319,0.932036056762843
"Scarf2",0.104670020899894,7.31353182265327,0.0338910657116694,0.746299439669521,0.00684994060364573,0.853940725225424,0.853769528061829,0.0180177382457542,0.932036056762843
