"gene","Genotype.statistic","Diet.statistic","Genotype:Diet.statistic","Genotype.p.value","Diet.p.value","Genotype:Diet.p.value","Genotype.p.adj","Diet.p.adj","Genotype:Diet.p.adj"
"Tln1",0.0958978485735864,62.3531867711995,1.57611159512188,0.75681037880216,2.93072335980639e-15,0.209327738412416,0.83589621603873,1.40884182302329e-14,0.365778593466333
"Ptrh1",4.38286358596618,78.1257318919069,1.57520751379192,0.0363071507555609,9.98598468725826e-19,0.209458425451219,0.077933732407789,5.59139569158936e-18,0.365928388007888
"Adamts3",56.8210024086512,433.307833200425,1.57533768017136,4.85645114964733e-14,8.15813706222773e-96,0.20943960364969,5.21771982592802e-13,2.13832523288053e-94,0.365928388007888
"Med31",0.728733672565768,4.53758497289518,1.57490297834539,0.393298187709162,0.0331633702802152,0.209502468500096,0.526283673244166,0.0566422012645397,0.365966052776997
"Dusp2",0.610376038824748,7.23163112170944,1.57464979855076,0.434650081602852,0.0071654636497182,0.209539092651381,0.567618692093198,0.0137619176196417,0.36599075127015
"Wfdc1",9.53806261670909,18.34797310569,1.57393206684931,0.00201367949769565,1.84369124168072e-05,0.209642958560433,0.00590889871714297,4.77254490153262e-05,0.36613287945152
"Fip1l1",1.86795600418355,22.3656696967104,1.57284457993124,0.171715713408041,2.26000957286457e-06,0.209800449466574,0.282896423799866,6.36218883042488e-06,0.366235861412586
"Gpm6a",1.70171989390527,1.77699806447859,1.57280455323881,0.192069409283375,0.182524654217873,0.209806248843844,0.309413477326355,0.255061280623653,0.366235861412586
"Dgkh",111.878307911318,198.901064618218,1.57274811942851,4.0573144354068e-26,4.45703288630092e-45,0.209814425734003,9.18510529417475e-25,5.33827257471083e-44,0.366235861412586
"Slc44a4",94.5551606368905,17.612700811483,1.57291955131473,2.49850869165006e-22,2.7125645268835e-05,0.209789587542582,4.55921815851883e-21,6.91285623987517e-05,0.366235861412586
"Ermp1",172.717416819492,2.65919308446348,1.57292788355856,2.20403473166788e-39,0.102959457883463,0.209788380400445,8.90200330703673e-38,0.155866995237906,0.366235861412586
"Zfp768",28.0990328812068,57.2700006427084,1.57127374697057,1.15767456223291e-07,3.86619007689296e-14,0.210028186471316,6.63502424276941e-07,1.77517562430428e-13,0.366569675229853
"Rnf181",16.9667721693448,0.807575938181395,1.57081417822551,3.81029070266869e-05,0.368842367961592,0.210094869415714,0.000153705332756724,0.455477370708659,0.366646744878265
"Gapvd1",0.887243481292081,0.323798564158716,1.57031332282486,0.346230094648461,0.569336380420582,0.210167571574111,0.482044927772902,0.647957506929508,0.366701961962828
"Sh2d2a",4.8974494962679,0.00759431441127536,1.57028580072273,0.0269010396653511,0.930556328041788,0.21017156743572,0.059908089018049,0.948117240989217,0.366701961962828
"Dao",2.55925330726017,3.64007536458739,1.56914997950552,0.109656889117534,0.0564102926770248,0.21033655286524,0.198066306435704,0.0915172013045258,0.366950489923634
"Osgin2",1.33548684154666,16.4873402054469,1.56853006466123,0.247837148718278,4.90529922683402e-05,0.21042666426475,0.375190222255153,0.000122178355799812,0.367029019956851
"Chrna2",0.352854919757121,1.29527323736346,1.56862415950609,0.552504237834467,0.255084063538856,0.210412983606126,0.673691773108968,0.338083486867678,0.367029019956851
"Igkv8-27",2.74270335566144,0.671369206155097,1.56812536144011,0.097705842612054,0.412578681262802,0.210485516982536,0.180006564821325,0.497742602647097,0.367092334718177
"Wbp2",1.54581660045315,0.892960330871137,1.56732105818153,0.213760110845638,0.344681062708377,0.210602538217471,0.335199742219118,0.432865801844321,0.367257072484013
"Dll4",0.557334586489217,171.950578167896,1.56703785451058,0.455339802475722,3.23665501931893e-39,0.210643760982651,0.58715920154222,3.36632803510889e-38,0.367289608732149
"Xrcc6",3.78220495686815,21.0319887731456,1.56687357471888,0.0518061413868482,4.52808468117576e-06,0.210667677722119,0.105949059348376,1.23601600462012e-05,0.36729196554016
"C1qtnf9",3.574606404065,0.382636746165328,1.56671374314843,0.0586753185734511,0.536198372920226,0.210690949954458,0.117825435803671,0.616755064378668,0.36729319828732
"Trim9",0.0379867033059279,3.08833625772227,1.56622888337869,0.845470659889483,0.0788617181564859,0.210761566473675,0.898343621060194,0.123272081670328,0.367376956253159
"Rnpc3",1.28350811053875,27.6550380639134,1.56538212008352,0.257253391518715,1.45608678656543e-07,0.210884959063908,0.385536640617818,4.49388028534802e-07,0.367552680017479
"Angel1",1.45780647352924,33.7438569817374,1.56513396844039,0.227285357078203,6.32597206591576e-09,0.210921136602387,0.350732248498474,2.14203967790536e-08,0.36757637478341
"Rsf1",1.25693715127876,1.35389817714526,1.56428397771554,0.262237206091469,0.24460352309595,0.211045110846674,0.391578117344243,0.326371960442068,0.367634981726382
"Epn2",2.62624491002037,10.3623510769223,1.5643940862555,0.105116551999729,0.00128696066098199,0.21102904624535,0.191363618935196,0.00274330260330067,0.367634981726382
"Lamp3",2.63226273407404,0.982050166092483,1.56465055340434,0.104718902986516,0.321698131206791,0.210991633855433,0.190725028970741,0.408701255202384,0.367634981726382
"Spaca1",0.191616223177513,0.16686768840047,1.56430637601551,0.661576793074656,0.682912536147805,0.21104184286498,0.762665484601482,0.748083138224499,0.367634981726382
"Btbd3",40.7927134424912,63.5363353580643,1.56366001117275,1.70794638247321e-10,1.60855191478539e-15,0.211136173628369,1.32951904674876e-09,7.834350543675e-15,0.367754253413479
"Ovol3",0.0226228209178341,0.00767945736697878,1.56332740532419,0.880442689475106,0.930169122355105,0.21118473374943,0.921605508462141,0.947990908808092,0.367760127446183
"Slc17a4",8.36815736085257,280.352869618717,1.56340652307808,0.00382022800772614,9.45365592488257e-63,0.211173181436294,0.0106130485205254,1.54805993450014e-61,0.367760127446183
"Cebpzos",0.0369115995587577,212.975019683104,1.56305241990307,0.84764594673342,3.90150843467446e-48,0.211224891346031,0.899891278044605,4.94586080928319e-47,0.367790709931466
"Amotl2",17.6636512009658,26.2088085077102,1.56277656110495,2.64088765257504e-05,3.07592458375643e-07,0.211265185584513,0.000109545688891345,9.29055937090433e-07,0.367821523773571
"Spata2l",3.36873113274391,5.43487753357744,1.56215131038483,0.0664510446797505,0.0197425583125174,0.211356548670812,0.130867955747405,0.0353413336538445,0.367941234514953
"Cyp21a1",1.9159083748047,3.13397807564662,1.56178949405809,0.166314803586956,0.0766827205978679,0.211409439513493,0.275981859311336,0.120247075450048,0.36799395219347
"Cntnap4",0.9938633823304,1.16019146616083,1.56106800643553,0.318804944083823,0.281431204462939,0.211514954500186,0.4533385950973,0.365912270552221,0.368138250042722
"Snapin",2.22703105997494e-07,36.6557160469546,1.56087049525829,0.999623468825464,1.41979430718892e-09,0.211543850692772,0.999623468825464,5.0064973869398e-09,0.36814917756081
"Ccno",3.5332844349497,4.48754608729035,1.56037874946994,0.0601545301815783,0.0341477348758538,0.211615814209564,0.120390420234299,0.0582365028777509,0.368235044674906
"Tor1a",0.421198580544101,7.09100757352725,1.55879066019842,0.516342660631402,0.00774973040722962,0.211848418239167,0.642989020510851,0.0148193564189939,0.36860039590368
"Ppp1r3d",5.08864446040251,4.92051007320375,1.55819490504119,0.0240874544692465,0.0265443038847117,0.211935755444197,0.0543863915100466,0.0462989320972409,0.36871294264271
"Cyp17a1",1.23913084240089,1.80300937576282,1.55650894535696,0.265644156158369,0.179355398837685,0.212183147329754,0.39545362445489,0.25112841521557,0.36910388896937
"Cetn4",0.762484009504761,2.10057803979904,1.55592067610882,0.382556606877103,0.147249943556747,0.212269548554794,0.51551236775715,0.212896369805754,0.369177040262825
"Trappc3l",1.52099213161423,1.75461383720413,1.55591378514344,0.217475405718409,0.185304013162467,0.212270560903101,0.339163282445007,0.258423179639361,0.369177040262825
"Sys1",0.0437512176425098,12.2115796048677,1.55463633625138,0.834318037048891,0.000475362483469359,0.212458329317275,0.890939028148904,0.0010693028114194,0.369464126741162
"Cd69",1.63268860182089,0.167272344527143,1.55416071774475,0.201337708917421,0.682549236234666,0.212528289426302,0.320819763881436,0.747785819357317,0.369546305628878
"Abhd13",2.49405858196526,168.5291627066,1.55372039269922,0.114283226808809,1.79780374170596e-38,0.212593082495769,0.204866528939096,1.84390998763376e-37,0.369619483420597
"Rbm4b",9.98292170935467,8.23927822166068,1.55242149383795,0.0015809599503973,0.00410111954060321,0.212784349876561,0.00474871472829247,0.00815763445709378,0.3699125133975
"Neurl2",0.529007172075311,1.9128093198004,1.55137444724487,0.467028082500735,0.166657908902754,0.212938679871785,0.597486135256186,0.235927185876685,0.370090607319851
"Stx1a",2.35101256419244,57.0189484361986,1.55156378177429,0.125208196089558,4.39193878509685e-14,0.212910762965955,0.220087884206235,2.00695080306068e-13,0.370090607319851
"Mtss2",0.180772737979244,22.0082642313728,1.55126373776511,0.670711891434826,2.7221975700388e-06,0.212955005723273,0.770823798410271,7.61719268480686e-06,0.370090607319851
"Fmo3",1.87181832262164,1.82903403309279,1.55024089318695,0.171273321664564,0.176248002151866,0.213105910545417,0.28236765489052,0.247522755049692,0.370273794400914
"Irx4",1.49367352256116,58.9387664716909,1.55025646253824,0.221653317932577,1.65698523964216e-14,0.213103612577992,0.344162077266867,7.71474506454676e-14,0.370273794400914
"Ccr9",2.20309474573158,1.61927825145007,1.5495708075285,0.137740485089851,0.203198567835378,0.213204840121861,0.237223772702096,0.279134364811921,0.370406146084271
"Ift122",2.41083511937503,1.19632510527685,1.54896601209443,0.120504606957016,0.274062854171618,0.213294177267414,0.21345668597664,0.357977739913569,0.370497195283718
"Clvs2",0.773552978191322,1.36243514082919,1.54890784444107,0.379124516310519,0.24312164671183,0.213302771825503,0.512320142848869,0.324820737382292,0.370497195283718
"Adgrl3",0.0995716747221269,1.45691932675728,1.54691242454849,0.752345608371589,0.227426824145624,0.213597854239055,0.832623246647165,0.306717697345744,0.370970152950181
"Cdhr1",28.4941915403767,1.43880774189399,1.54669275874752,9.44022336049188e-08,0.230338243434053,0.213630368009734,5.46827457789062e-07,0.310057524675494,0.370987037244686
"Gml",0.30979640572988,0.0148166705657088,1.54645797327599,0.577807719322483,0.90311831112105,0.213665126215639,0.695428589722867,0.927623950912938,0.371007815170893
"Cdh13",0.263967258366863,0.782988184280528,1.54619640248248,0.607409947721735,0.376233198071257,0.213703857698203,0.719093149979393,0.462837123133532,0.371035487120389
"Iqce",1.54809624547222,129.92742559756,1.5454346524459,0.213422732503823,4.64312682648749e-30,0.213816699582834,0.334864258431148,3.75627114089149e-29,0.371191810911881
"Ttll9",1.17105726620291,1.30738036331407,1.54249780754531,0.279189498972946,0.252875158789783,0.214252412552273,0.409154600744571,0.33560708671592,0.371275047303555
"Plppr1",1.17218317905411,1.2990206949255,1.54264739721521,0.278958503791288,0.254397823113074,0.214230193800745,0.409154600744571,0.337228875870307,0.371275047303555
"Rad54l",0.961531960391059,116.690962701886,1.54402913840817,0.326806104718357,3.60309168573779e-27,0.214025091388597,0.461700198243296,2.68532616157299e-26,0.371275047303555
"Ephb6",1.17105726627321,1.30738036346323,1.54249780751277,0.279189498958516,0.252875158762714,0.214252412557106,0.409154600744571,0.33560708671592,0.371275047303555
"Llcfc1",1.17105726623303,1.30738036335567,1.54249780746203,0.279189498966764,0.252875158782233,0.214252412564644,0.409154600744571,0.33560708671592,0.371275047303555
"AI854703",1.17105726624441,1.30738036337674,1.54249780747179,0.279189498964429,0.25287515877841,0.214252412563194,0.409154600744571,0.33560708671592,0.371275047303555
"Setd5",126.035887947086,94.2045994962022,1.54442354655758,3.2817461188837e-29,2.98156878328382e-22,0.21396658919403,8.5330641496917e-28,1.90991716196422e-21,0.371275047303555
"Bhlhe41",1.17105726623832,1.30738036335711,1.54249780746484,0.279189498965679,0.252875158781971,0.214252412564226,0.409154600744571,0.33560708671592,0.371275047303555
"Trpm1",0.817333357758341,0.367213400505529,1.54480221986902,0.365965484709895,0.544529977455119,0.213910438815042,0.499021546001756,0.624352947523032,0.371275047303555
"Dlec1",4.49861220597484,14.991106997494,1.54352721943613,0.0339274435573773,0.000108160858660564,0.214099568056355,0.07340648661218,0.00026081989576563,0.371275047303555
"Il22ra2",1.17076758065871,1.30729512658748,1.54296714852036,0.27924897060558,0.252890627491661,0.214182709900259,0.409194769044565,0.33560708671592,0.371275047303555
"Barx1",1.17105726623481,1.30738036335556,1.54249780745961,0.2791894989664,0.252875158782254,0.214252412565002,0.409154600744571,0.33560708671592,0.371275047303555
"Prss30",1.17105725866214,1.30738035057047,1.54249781462244,0.279189500520839,0.252875161102395,0.214252411501033,0.409154600744571,0.33560708671592,0.371275047303555
"Scp2d1",1.17105726622908,1.30738036335673,1.54249780746309,0.279189498967576,0.252875158782041,0.214252412564486,0.409154600744571,0.33560708671592,0.371275047303555
"Krtap4-16",1.17105726623096,1.30738036335514,1.54249780745977,0.27918949896719,0.25287515878233,0.214252412564979,0.409154600744571,0.33560708671592,0.371275047303555
"Fate1",1.17105726623206,1.30738036335656,1.54249780746028,0.279189498966962,0.252875158782072,0.214252412564904,0.409154600744571,0.33560708671592,0.371275047303555
"Gabra5",1.17105726623489,1.30738036335643,1.54249780745889,0.279189498966383,0.252875158782095,0.21425241256511,0.409154600744571,0.33560708671592,0.371275047303555
"Usp12",0.977263145798857,39.8171622956829,1.54208025949435,0.322880368898505,2.81290236481593e-10,0.214314446012777,0.457559094946975,1.04105529313572e-09,0.371303484592865
"Prf1",1.17051476817437,1.30522109337466,1.54221969984144,0.279300885355149,0.253267380505561,0.214293727538314,0.409234000443402,0.335949242318394,0.371303484592865
"Chd1l",4.36172077775091,0.207272847623807,1.54164100181025,0.0367603730370739,0.648915409477944,0.214379727834741,0.0787819080874854,0.719166345752877,0.371377057254797
"Cdk2ap2",10.9135219485237,62.6477795176752,1.54126300027756,0.000955340908889374,2.52403594928721e-15,0.214435924785028,0.00300368629978604,1.2165748636822e-14,0.371434877910599
"Ano6",0.365240370865367,2.52320437917085,1.53954348368687,0.54561300705839,0.112188947878231,0.21469178403729,0.667890720906175,0.167882360157784,0.371838494230153
"Trgc2",1.42792423767747,16.51623080672,1.53809465893536,0.232109358586142,4.83114724823828e-05,0.214907646946252,0.356586322269673,0.000120405119827859,0.372172759798291
"Lect2",0.360966067434053,0.70340316625115,1.53740761060787,0.547973008917606,0.401646680653561,0.215010101691511,0.669721930181099,0.486646048905614,0.372310577152418
"Tbkbp1",0.00337390367184946,33.6783428311693,1.53626797224566,0.953680912386174,6.54249396656634e-09,0.215180176192172,0.969646087257777,2.21259452095991e-08,0.372565442812465
"Tmem69",3.90952122292197,8.35777372375768,1.53576061294964,0.0480189391182252,0.00384211581545631,0.215255943691835,0.099188359394334,0.00767527235250153,0.372588571113885
"Fam131c",1.8301727367604,23.7200038487202,1.53571869014898,0.1761134638148,1.11769553321073e-06,0.215262205735392,0.288622518174939,3.23196485949033e-06,0.372588571113885
"Tmem147",8.39050679265457,9.00232553136899,1.53591785050843,0.00377354664065469,0.00269773549189216,0.215232458917803,0.0104941087766849,0.00550644907892648,0.372588571113885
"Nup210l",3.5378515896939,1.79698507273909,1.53539008354835,0.0599891065841157,0.180083704981508,0.215311297484611,0.120135537433304,0.252083115409702,0.372618562824726
"Eml2",2.20346412889964,159.556895678206,1.53529625011138,0.137707492600219,1.61496362229543e-36,0.215325318051814,0.237192048365478,1.57500077172574e-35,0.372618562824726
"Hbb-bh1",0.492657716372096,0.192931187417874,1.53458346972622,0.482747522655249,0.660490092099386,0.215431856981996,0.611738501338488,0.729164172015329,0.372723675180266
"Jmjd6",18.1560771029559,8.05095904768744,1.53462751512045,2.03903198205378e-05,0.00454984727715643,0.215425271720896,8.60942245704003e-05,0.00897888750367061,0.372723675180266
"Pcdhb11",2.05394372685361,38.3938533542225,1.53390162289892,0.151818962149538,5.82787343940161e-10,0.21553383099346,0.256716938178686,2.10566694723951e-09,0.372860470515523
"Cadm4",1.87666687323507,85.8128513537064,1.53368574506447,0.170719818604019,2.0563725100867e-20,0.215566128703606,0.281626278242386,1.22876561478271e-19,0.372876713805377
